tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors,writers,actorId,actorName,actorName2
tt0252940,movie,In the Service of Love,Bi amr al hub,0,1965,\N,95,\N,nm0758657,nm0758657,nm0758657,Mohamed Salman,
tt0253145,movie,Inside North Viet Nam,Inside North Viet Nam,0,1967,\N,85,Documentary,nm0338753,nm0338753,nm0338753,Felix Greene,
tt0254115,movie,The Apostate,O apostatis,0,1973,\N,99,Drama,nm0313793,nm0313793,nm0313793,Faidon Georgitsis,
tt0254239,movie,The Crime of David Levinstein,Le crime de David Levinstein,0,1967,\N,90,\N,nm0153416,nm0153416,nm0153416,Andre Charpak,
tt0254885,movie,Águias em Patrulha,Águias em Patrulha,0,1969,\N,87,Adventure,nm0272806,"nm0272806,nm0276926,nm0636798,nm0211784",nm0272806,Ary Fernandes,
tt0255180,movie,Without Kin,Frændeløs,0,1970,\N,66,\N,"nm0424209,nm0212324,nm0456592,nm0504654,nm0521927,nm0526357,nm0639154","nm0212324,nm0424209,nm0456592,nm0504654,nm0521927,nm0526357,nm0639154",nm0526357,Vagn Lundbye,
tt0255180,movie,Without Kin,Frændeløs,0,1970,\N,66,\N,"nm0424209,nm0212324,nm0456592,nm0504654,nm0521927,nm0526357,nm0639154","nm0212324,nm0424209,nm0456592,nm0504654,nm0521927,nm0526357,nm0639154",nm0639154,Bj?rn N?rgaard,
tt0255973,movie,Oi dyo alepoudes,Oi dyo alepoudes,0,1963,\N,85,Comedy,nm0316227,nm0316227,nm0316227,Petros Giannakos,
tt0256135,movie,Kubra Ashiq,Kubra Ashiq,0,1973,\N,\N,"Drama,Musical",nm0710057,\N,nm0710057,Rangeela,
tt0256243,movie,Onze lieve vrouw der vissen,Onze lieve vrouw der vissen,0,1967,\N,60,Drama,nm1242456,nm0863667,nm1242456,Frans Verstreken,
tt0256453,movie,Three Girls and a Pig,Tre piger og en gris,0,1972,\N,96,\N,"nm1059183,nm1127702,nm0456592,nm1125556","nm1125556,nm0456592,nm1059183,nm1127702",nm1059183,Lene Adler Petersen,
tt0256453,movie,Three Girls and a Pig,Tre piger og en gris,0,1972,\N,96,\N,"nm1059183,nm1127702,nm0456592,nm1125556","nm1125556,nm0456592,nm1059183,nm1127702",nm1125556,Ursula Reuter Christiansen,
tt0256453,movie,Three Girls and a Pig,Tre piger og en gris,0,1972,\N,96,\N,"nm1059183,nm1127702,nm0456592,nm1125556","nm1125556,nm0456592,nm1059183,nm1127702",nm1127702,Elisabeth Therkildsen,
tt0257038,movie,The Reversal of Richard Sun,The Reversal of Richard Sun,0,1970,\N,55,"Action,Sci-Fi",nm0587518,"nm0504434,nm0679853",nm0587518,John Milius,
tt0257105,movie,Scarlet Négligée,Scarlet Négligée,0,1968,\N,66,"Crime,Romance",nm0779744,nm1176076,nm0779744,Ron Scott,
tt0257141,movie,Sex Family Robinson,Sex Family Robinson,0,1968,\N,64,Comedy,nm0139366,\N,nm0139366,Linda Vair,
tt0257142,movie,Sex Family Robinson on the Farm,Sex Family Robinson on the Farm,0,1969,\N,73,Drama,nm0139366,nm6206639,nm0139366,Linda Vair,
tt0257616,movie,Epi eshati prodosia,Epi eshati prodosia,0,1968,\N,76,Drama,"nm0660213,nm0660363","nm0660213,nm0660363",nm0660363,Thanasis Papageorgiou,
tt0257742,movie,Généralités de base,Généralités de base,0,1971,\N,120,\N,nm0431021,nm0431021,nm0431021,Daniel Jouanisson,
tt0257838,movie,Kim oi!,Kim oi!,0,1972,\N,75,Drama,nm0679644,nm0679644,nm0679644,Pham-Lai,
tt0257907,movie,O Matador,O Matador,0,1968,\N,81,Action,"nm0248316,nm0194677","nm0194677,nm0248316",nm0248316,Egidio Eccio,
tt0258130,movie,The Pirate's Treasure,De schat van de zeerover,0,1968,\N,70,"Adventure,Family",nm0638851,nm0638851,nm0638851,Jef Nys,
tt0258561,movie,"Stamatis Kokoras, Fakir",O fakiris Stamatis Kokkoras,0,1969,\N,80,Comedy,nm0857509,nm0857509,nm0857509,Angelos Theodoropoulos,
tt0258839,movie,November Children,November Children,0,1972,\N,75,"Action,Drama",nm0532360,nm0532360,nm0532360,Sean MacGregor,
tt0259187,movie,Anta Mana Manchike,Anta Mana Manchike,0,1972,\N,176,Drama,nm0707951,\N,nm0707951,Bhanumathi Ramakrishna,
tt0259339,movie,Grihalakshmi,Grihalakshmi,0,1967,\N,178,\N,"nm0707951,nm0710587","nm0006769,nm0710587",nm0707951,Bhanumathi Ramakrishna,
tt0259564,movie,Sentinelas do Espaço,Sentinelas do Espaço,0,1969,\N,85,Adventure,nm0272806,"nm0272806,nm0276926,nm0636798,nm0211784",nm0272806,Ary Fernandes,
tt0259576,movie,Sri Krishna Pandaveeyam,Sri Krishna Pandaveeyam,0,1966,\N,187,"Drama,Musical",nm0004417,nm0706478,nm0004417,N.T. Rama Rao,
tt0259609,movie,Talla Pellamma,Talla Pellamma,0,1970,\N,\N,Drama,nm0004417,\N,nm0004417,N.T. Rama Rao,
tt0259699,movie,Ulagam Sutrum Valiban,Ulagam Sutrum Valiban,0,1973,\N,184,"Action,Adventure,Comedy",nm0707901,\N,nm0707901,M.G. Ramachandran,
tt0259712,movie,Varakatnam,Varakatnam,0,1968,\N,176,Drama,nm0004417,\N,nm0004417,N.T. Rama Rao,
tt0259718,movie,Vichitra Vivaham,Vichitra Vivaham,0,1973,\N,143,Drama,nm0707951,\N,nm0707951,Bhanumathi Ramakrishna,
tt0260167,movie,A Marca da Ferradura,A Marca da Ferradura,0,1971,\N,107,"Drama,Musical",nm0579002,"nm0276925,nm0524521,nm0579002,nm0867311",nm0579002,Nelson Teixeira Mendes,
tt0260569,movie,Why Russians Are Revolting,Why Russians Are Revolting,0,1970,\N,91,Comedy,nm0838265,nm0838265,nm0838265,Neil Sullivan,
tt0260724,movie,Bandhavyalu,Bandhavyalu,0,1968,\N,\N,Drama,nm0710036,nm0006769,nm0710036,S.V. Ranga Rao,
tt0260789,movie,Chadarangam,Chadarangam,0,1967,\N,\N,Drama,nm0710036,nm0006769,nm0710036,S.V. Ranga Rao,
tt0260815,movie,Com a Cama na Cabeça,Com a Cama na Cabeça,0,1972,\N,80,"Comedy,Romance",nm0798616,"nm0798616,nm0799217",nm0798616,Mozael Silveira,
tt0260851,movie,Desejo Proibido,Desejo Proibido,0,1973,\N,93,Crime,nm0211053,"nm0144809,nm1709285,nm0211053",nm0211053,Tony Vieira,
tt0261225,movie,Tatu Bola,O Rei dos Milagres,0,1971,\N,85,Drama,"nm0053942,nm0053938,nm0733790",nm0022668,nm0053942,Joel Barcellos,
tt0263058,movie,Ananda Bashpa,Ananda Bashpa,0,1963,\N,\N,\N,nm0619306,\N,nm0619306,R. Nagendra Rao,
tt0263089,movie,Torment,Azap,0,1973,\N,85,Drama,nm0814734,nm0960106,nm0814734,Turkan Soray,
tt0263283,movie,The Return,Dönüs,0,1972,\N,94,"Drama,Romance",nm0814734,nm0960106,nm0814734,Turkan Soray,
tt0263546,movie,Katatregmenoi tis moiras,Katatregmenoi tis moiras,0,1964,\N,87,Drama,nm0833105,nm2624338,nm0833105,Stefanos Stratigos,
tt0263679,movie,Maathru Devatha,Maathru Devatha,0,1970,\N,\N,\N,nm0767800,\N,nm0767800,Savitri,
tt0263772,movie,Nadina Bhagya,Nadina Bhagya,0,1970,\N,\N,\N,nm0619306,"nm11158156,nm0619306",nm0619306,R. Nagendra Rao,
tt0263845,movie,Pathiye Daiva,Pathiye Daiva,0,1964,\N,\N,\N,nm0619306,\N,nm0619306,R. Nagendra Rao,
tt0264459,movie,El capitán Mantarraya,El capitán Mantarraya,0,1970,\N,75,"Adventure,Comedy,Family",nm0848910,nm0848910,nm0848910,German Valdes,
tt0264849,movie,The Master of Images,The Master of Images,0,1972,\N,79,\N,nm0085207,\N,nm0085207,Byron Black,
tt0264886,movie,Mia gynaika horis dropi,Mia gynaika horis dropi,0,1965,\N,90,"Drama,Romance",nm0434020,nm2638955,nm0434020,Giorgos Kabanellis,
tt0264919,movie,Montreal Blues,Montréal blues,0,1972,\N,100,"Comedy,Music,Musical","nm0350752,nm0167233","nm0167233,nm0350752,nm0488407",nm0167233,Raymond Cloutier,
tt0264926,movie,Mourir pour vivre,Mourir pour vivre,0,1973,\N,94,\N,nm0896993,nm0099938,nm0896993,Franco Vigliante,
tt0265590,movie,Puerto Rico en carnaval,Puerto Rico en carnaval,0,1965,\N,\N,Musical,nm0010249,\N,nm0010249,Tino Acosta,
tt0268555,movie,Pushpanjali,Pushpanjali,0,1970,\N,\N,"Drama,Family",nm0756393,\N,nm0756393,Kishore Sahu,
tt0268576,movie,The Right Hand of the Devil,The Right Hand of the Devil,0,1963,\N,75,"Crime,Drama",nm0441196,"nm0111735,nm0441196",nm0441196,Aram Katcher,
tt0270012,movie,Up Uranus!,Up Uranus!,0,1971,\N,86,Drama,nm0145418,nm0145418,nm0145418,Claudio Castravelli,
tt0270835,movie,O Anunciador - O Homem das Tormentas,O Anunciador - O Homem das Tormentas,0,1970,\N,92,Mystery,nm0554102,nm0554102,nm0554102,Paulo Bastos Martins,
tt0270992,movie,Holy Ghost People,Holy Ghost People,0,1967,\N,53,Documentary,nm0010465,\N,nm0010465,Peter Adair,
tt0271161,movie,Sangue em Santa Maria,Sangue em Santa Maria,0,1971,\N,88,Western,nm0695060,nm0695060,nm0695060,Rubens da Silva Prado,
tt0271397,movie,Bhoot Bungla,Bhoot Bungla,0,1965,\N,145,"Comedy,Horror,Mystery",nm0576454,"nm0015296,nm0097894,nm0576454",nm0576454,Mehmood,
tt0273975,movie,Poland 1966,Poland 1966,0,1966,\N,\N,\N,nm0096944,\N,nm0096944,Alina Borkowski,
tt0274010,movie,Proxyhawks,Proxyhawks,0,1971,\N,75,\N,nm0201035,nm0201035,nm0201035,Jack Darcus,
tt0274343,movie,"Horse, Woman and Gun",At avrat silah,0,1966,\N,81,Adventure,nm0351566,nm0351566,nm0351566,Yilmaz Guney,
tt0274547,movie,Her gün ölmektense,Her gün ölmektense,0,1964,\N,\N,"Adventure,Drama",nm0149193,nm0351566,nm0149193,Ferit Ceylan,
tt0276497,movie,Sexus in Paradise,Sexus in Paradise,1,1970,\N,54,Adult,nm0157778,"nm0157778,nm0211034",nm0157778,Bob Chinn,
tt0276522,movie,Eye Spy!,Eye Spy!,1,1971,\N,68,"Adult,Drama,Mystery",nm0232641,\N,nm0232641,Donn Greer,
tt0277070,movie,Kavitha,Kavitha,0,1973,\N,\N,\N,nm0632560,nm0792281,nm0632560,Vijaya Nirmala,
tt0277810,movie,Madu tiga,Madu tiga,0,1964,\N,99,Comedy,nm0708422,"nm1415962,nm0708422",nm0708422,P. Ramlee,
tt0277820,movie,Mat bond,Mat bond,0,1967,\N,\N,Comedy,"nm0024908,nm0784546",nm0784546,nm0784546,Mat Sentul,
tt0277822,movie,Mat lanun,Mat lanun,0,1968,\N,107,Comedy,nm0784546,\N,nm0784546,Mat Sentul,
tt0277823,movie,Mat magic,Mat magic,0,1971,\N,93,Comedy,"nm0784546,nm0130813",nm0784546,nm0130813,John Calvert,
tt0277823,movie,Mat magic,Mat magic,0,1971,\N,93,Comedy,"nm0784546,nm0130813",nm0784546,nm0784546,Mat Sentul,
tt0277824,movie,Mat tiga suku,Mat tiga suku,0,1964,\N,114,Comedy,nm0784546,\N,nm0784546,Mat Sentul,
tt0277825,movie,Mat toyol,Mat toyol,0,1969,\N,103,Comedy,nm0784546,\N,nm0784546,Mat Sentul,
tt0277958,movie,Nuri the Flea,Pire Nuri,0,1968,\N,74,"Action,Adventure",nm0351566,"nm0245265,nm0351566",nm0351566,Yilmaz Guney,
tt0278094,movie,The Three Abduls,Tiga Abdul,0,1964,\N,113,Comedy,nm0708422,nm0708422,nm0708422,P. Ramlee,
tt0278355,movie,Bir çirkin adam,Bir çirkin adam,0,1969,\N,82,"Adventure,Crime,Drama",nm0351566,nm0351566,nm0351566,Yilmaz Guney,
tt0278821,movie,We Two,Wir - zwei,0,1970,\N,88,"Drama,Romance",nm0769998,nm0769998,nm0769998,Ulrich Schamoni,
tt0278833,movie,Zu dumm zum...,Zu dumm zum...,0,1971,\N,89,Comedy,nm0887463,nm0887463,nm0887463,Henry van Lyck,
tt0279132,movie,Ibret,Ibret,0,1971,\N,72,"Crime,Drama","nm0351410,nm0351566",nm0351566,nm0351566,Yilmaz Guney,
tt0279330,movie,Private Osman,Piyade Osman,0,1970,\N,79,"Action,Adventure",nm0351566,nm0351566,nm0351566,Yilmaz Guney,
tt0279710,movie,Bukan salah ibu mengandung,Bukan salah ibu mengandung,0,1969,\N,\N,Drama,nm0787921,\N,nm0787921,Jins Shamsuddin,
tt0279883,movie,Jangan Tinggal Daku,Jangan Tinggal Daku,0,1971,\N,104,Romance,nm0708422,\N,nm0708422,P. Ramlee,
tt0279950,movie,Masam-Masam Manis,Masam-Masam Manis,0,1965,\N,120,"Comedy,Romance",nm0708422,\N,nm0708422,P. Ramlee,
tt0280055,movie,Putus Sudah Kasih Sayang,Putus Sudah Kasih Sayang,0,1971,\N,\N,Romance,nm0708422,\N,nm0708422,P. Ramlee,
tt0281256,movie,Viva Didou!,Tahia ya didou!,0,1971,\N,76,\N,nm0956943,"nm0103972,nm0956943",nm0956943,Mohamed Zinet,
tt0281776,movie,En dansk ambassade,En dansk ambassade,0,1965,\N,\N,Documentary,nm0406078,nm0406078,nm0406078,B?rge H?st,
tt0281947,movie,Kill,Kill,0,1969,\N,84,\N,nm0263967,nm0263967,nm0263967,Iain Ewing,
tt0282217,movie,The Three Sins,Los tres pecados,0,1966,\N,\N,"Comedy,Drama",nm0181530,"nm0181530,nm0273348,nm0302055,nm0889588",nm0181530,Fernando Cortes,
tt0282775,movie,Na!,Na!,0,1973,\N,104,Comedy,nm0552445,nm0552445,nm0552445,Jacques Martin,
tt0283612,movie,Stranded,Stranded,0,1965,\N,90,Drama,nm0174050,nm0174050,nm0174050,Juleen Compton,
tt0285098,movie,The Finishing Touch,The Finishing Touch,0,1972,\N,86,Drama,nm0752247,\N,nm0752247,Morrie Ruvinsky,
tt0285883,movie,Patricia et Jean-Baptiste,Patricia et Jean-Baptiste,0,1968,\N,83,"Drama,Romance",nm0498877,nm0498877,nm0498877,Jean Pierre Lefebvre,
tt0287179,movie,Zorstoki svitanki,Zorstoki svitanki,0,1966,\N,114,War,nm1004554,nm0523955,nm1004554,John Krasnozony,
tt0288541,movie,Gelora,Gelora,0,1970,\N,\N,\N,nm0708422,nm1010543,nm0708422,P. Ramlee,
tt0288542,movie,Gerimis,Gerimis,0,1968,\N,\N,Drama,nm0708422,"nm0708422,nm4087758,nm3635642",nm0708422,P. Ramlee,
tt0288590,movie,Keluarga 69,Keluarga 69,0,1967,\N,\N,Comedy,nm0708422,\N,nm0708422,P. Ramlee,
tt0288674,movie,I ora tis alitheias,I ora tis alitheias,0,1969,\N,86,"Crime,Mystery",nm0657890,nm0437232,nm0657890,Byron Pallis,
tt0288797,movie,Sabaruddin Tukang Kasut,Sabaruddin Tukang Kasut,0,1966,\N,109,Drama,nm0708422,\N,nm0708422,P. Ramlee,
tt0289308,movie,Man Outside,Man Outside,0,1965,\N,120,\N,nm0555778,"nm1013364,nm0555778,nm1060233,nm1084480",nm0555778,Joseph Marzano,
tt0289457,movie,Skies stin ammo,Skies stin ammo,0,1970,\N,82,"Drama,Romance",nm1011666,nm0434019,nm1011666,Vassilis Mavromatis,
tt0289512,movie,Symposium,Le banquet,0,1973,\N,90,"Drama,Romance",nm0464166,nm0464166,nm0464166,Dimitris Kollatos,
tt0289544,movie,Thyella sto spiti ton anemon,Thyella sto spiti ton anemon,0,1968,\N,101,"Crime,Drama",nm0657890,nm0437232,nm0657890,Byron Pallis,
tt0290545,movie,Crocodile Safari,Crocodile Safari,0,1968,\N,82,\N,nm0266680,nm0266680,nm0266680,Malcolm Fancey,
tt0290694,movie,Kathanayika Molla,Kathanayika Molla,0,1970,\N,144,"Drama,History,Musical",nm0655799,\N,nm0655799,Padmanabham,
tt0290771,movie,Moogajeevulu,Moogajeevulu,0,1968,\N,171,\N,nm0299885,\N,nm0299885,Varalakshmi G.,
tt0290790,movie,Noufouss haira,Noufouss haira,0,1968,\N,95,\N,nm0563268,nm0563268,nm0563268,Ahmad Mazhar,
tt0291975,movie,Hangi Hora,Hangi Hora,0,1968,\N,\N,Drama,nm0419659,nm0419659,nm0419659,Rohini Jayakody,
tt0292488,movie,De lucht zuiver... maar wij ook,De lucht zuiver... maar wij ook,0,1973,\N,\N,Comedy,"nm0213953,nm0527229",nm0213953,nm0213953,Romain Deconinck,
tt0292953,movie,Separate beds,Basatrhaye jodagane,0,1968,\N,115,"Action,Crime,Drama",nm0994308,nm1185770,nm0994308,Iraj Ghaderi,
tt0293026,movie,Four Dervishes,Chahar darvish,0,1968,\N,\N,"Adventure,Drama",nm1027782,nm1027782,nm1027782,Amin Amini,
tt0293177,movie,Ghahraman-e-shahre ma,Ghahraman-e-shahre ma,0,1968,\N,\N,\N,nm0269770,nm1164838,nm0269770,Reza Fazeli,
tt0293201,movie,Hafat dokhtar barye hafat pesar,Hafat dokhtar barye hafat pesar,0,1968,\N,92,\N,nm0609330,\N,nm0609330,Mohammad Motevaselani,
tt0293290,movie,The Road of Criminals,Jadeh tabah karan,0,1968,\N,100,\N,nm0953494,nm0953494,nm0953494,Tony Zarindast,
tt0293383,movie,Majeraye shabe janveye,Majeraye shabe janveye,0,1968,\N,90,"Comedy,Drama",nm1033328,nm7886406,nm1033328,Nosratolah Vahdat,
tt0293389,movie,I Want a Husband,Man shohar mikham,0,1968,\N,\N,\N,nm1181284,nm1768331,nm1181284,Javad Ghaemmaghami,
tt0293397,movie,Marde do chehre,Marde do chehre,0,1968,\N,90,"Action,Crime",nm1028434,\N,nm1028434,Reza Beyk Imanverdi,
tt0293481,movie,Paberahneha,Paberahneha,0,1968,\N,\N,\N,nm1032348,\N,nm1032348,Rahim Roshanian,
tt0293590,movie,Shahrahe zendegi,Shahrahe zendegi,0,1968,\N,\N,Family,nm0994308,nm1699849,nm0994308,Iraj Ghaderi,
tt0293608,movie,King of the Hearts,Soltan ghalbha,0,1968,\N,135,"Drama,Musical,Romance",nm0267198,"nm0267198,nm2238711",nm0267198,Mohamad Ali Fardin,
tt0294439,movie,Chaku-Judo Aikido,Chaku-Judo Aikido,0,1968,\N,\N,"Action,Adventure",nm1045418,"nm2983456,nm1044967,nm1045418",nm1045418,Roberto Gonzalez,
tt0294525,movie,Twice Upon a Time,Deux fois,0,1968,\N,75,Drama,nm0713409,\N,nm0713409,Jackie Raynal,
tt0295681,movie,Wanderlove,Wanderlove,0,1970,\N,95,Drama,nm0279983,nm0279983,nm0279983,Fletcher Fist,
tt0299589,movie,Der Brief,Der Brief,0,1966,\N,90,Drama,nm0471674,nm0471674,nm0471674,Vlado Kristl,
tt0300003,movie,The House of the Seven Gables,The House of the Seven Gables,0,1967,\N,130,Drama,nm0322611,nm0370426,nm0322611,Jack Glenn,
tt0301523,movie,Kör,Kör,0,1971,\N,\N,\N,"nm1064583,nm1087788",nm1064583,nm1064583,Alev Akakar,
tt0304778,movie,Sürgünden geliyorum,Sürgünden geliyorum,0,1971,\N,\N,"Crime,Drama",nm0354563,nm0354563,nm0354563,Fikret Hakan,
tt0304916,movie,Vurgun,Vurgun,0,1972,\N,\N,Drama,nm1064583,"nm1064583,nm1087788",nm1064583,Alev Akakar,
tt0305818,movie,Mektoub,Mektoub,0,1970,\N,85,\N,nm0315483,nm0315483,nm0315483,Ali Ghalem,
tt0306133,movie,Terr'ble Tessie,Terr'ble Tessie,0,1966,\N,\N,Animation,nm0215126,\N,nm0215126,Gene Deitch,
tt0308770,movie,Psychedelic Adventure,Psychedelic Adventure,0,1967,\N,\N,\N,nm1127418,\N,nm1127418,Kim Schumacher,
tt0309066,movie,Wer einmal in das Posthorn stößt,Wer einmal in das Posthorn stößt,0,1973,\N,88,Comedy,nm0366725,"nm0044680,nm0366725,nm1128715",nm0366725,Gerhard Hartig,
tt0311583,movie,Night of the Hunchback,Shabe ghuzi,0,1965,\N,91,"Comedy,Drama",nm0315469,"nm0315469,nm0595744",nm0315469,Farokh Ghafari,
tt0312517,movie,Una cabaña en la pampa,Una cabaña en la pampa,0,1970,\N,83,Comedy,nm1143311,nm1143311,nm1143311,Angel Cardenas,
tt0314313,movie,Liberación,Liberación,0,1971,\N,\N,\N,nm1156580,\N,nm1156580,Alejandro Torruco,
tt0314817,movie,"Um é Pouco, Dois é Bom","Um é Pouco, Dois é Bom",0,1970,\N,90,Comedy,nm1152768,"nm1152768,nm0894241",nm1152768,Odilon Lopez,
tt0316402,movie,Les pieds dans le plâtre,Les pieds dans le plâtre,0,1965,\N,80,Comedy,"nm0489376,nm0264429",\N,nm0264429,Jacques Fabbri,
tt0316942,movie,Zer To Pidhan Jani Jani,Zer To Pidhan Jani Jani,0,1972,\N,127,Drama,nm1033232,\N,nm1033232,Upendra Trivedi,
tt0317233,movie,Les chiennes,Les chiennes,0,1973,\N,90,Drama,nm0501471,"nm1171031,nm0501471",nm0501471,Michel Lemoine,
tt0318312,movie,The Bride of the Sea,Aruse darya,0,1965,\N,115,"Drama,Romance",nm1171534,"nm1171534,nm2507267",nm1171534,Armais Vartani Hovsepian,
tt0319247,movie,Der Damm,Der Damm,0,1965,\N,80,Drama,nm0471674,"nm1359045,nm0471674",nm0471674,Vlado Kristl,
tt0319275,movie,Del brazo con la muerte,Del brazo con la muerte,0,1966,\N,86,"Drama,Thriller",nm1181704,nm1181704,nm1181704,Carlos Lao,
tt0319314,movie,The Carriage Driver,Doroshkechi,0,1971,\N,102,"Comedy,Drama,Romance",nm0439313,nm0439313,nm0439313,Nosratollah Karimi,
tt0319400,movie,Evading the Truth,Farar az haghighat,0,1967,\N,115,Drama,nm0539339,nm1182430,nm0539339,Naser Malek Motiee,
tt0319403,movie,Conquerors of the Desert,Fatehine sahra,0,1971,\N,85,"Action,Drama,Thriller",nm0953494,nm0953494,nm0953494,Tony Zarindast,
tt0319820,movie,Men and Roads,Mardha va jaddeha,0,1963,\N,105,\N,nm0539339,nm1182430,nm0539339,Naser Malek Motiee,
tt0321350,movie,Azul,Azul,0,1972,\N,85,"Comedy,Drama,Romance",nm0350632,"nm0350632,nm0612834,nm0665651,nm0209391",nm0350632,Jose Galvez,
tt0321991,movie,Los destrampados,Los destrampados,0,1971,\N,\N,Drama,nm0194745,\N,nm0194745,Pancho Cordova,
tt0322198,movie,"Eti raznye, raznye litsa","Eti raznye, raznye litsa",0,1972,\N,81,"Adventure,Comedy","nm0407970,nm0754287","nm0155009,nm0754287",nm0407970,Igor Ilyinsky,
tt0322248,movie,El fantástico mundo de los hippies,El fantástico mundo de los hippies,0,1972,\N,95,"Comedy,Crime,Drama",nm0650375,nm0650375,nm0650375,Juan Orol,
tt0322281,movie,La fin des Pyrénées,La fin des Pyrénées,0,1970,\N,80,Comedy,nm1190019,nm1190019,nm1190019,Jean-Pierre Lajournade,
tt0322571,movie,Historia de un gangster,Historia de un gangster,0,1969,\N,105,"Crime,Drama",nm0650375,nm0650375,nm0650375,Juan Orol,
tt0323600,movie,Paula,Paula,0,1969,\N,110,"Drama,Romance",nm0757663,"nm0017272,nm1346217",nm0757663,Abel Salazar,
tt0324117,movie,Ssuperzam el invencible,Ssuperzam el invencible,0,1971,\N,80,"Action,Adventure,Sci-Fi","nm0736156,nm0192698","nm0013283,nm0192698,nm0736156",nm0192698,Federico Curiel,
tt0324542,movie,The White Horse Gang,The White Horse Gang,0,1972,\N,\N,\N,nm0595407,\N,nm0595407,Titus Moede,
tt0324659,movie,Zindy the Swamp Boy,"Zindy, el fugitivo de los pantanos",0,1973,\N,85,"Action,Adventure,Drama",nm0136579,"nm0136552,nm0883570",nm0136579,Rene Cardona,
tt0326088,movie,Roxanna,Roxanna,0,1970,\N,51,Drama,nm0587741,\N,nm0587741,Nick Millard,
tt0326457,movie,L'île au coquelicot,L'île au coquelicot,0,1970,\N,88,\N,"nm0558062,nm0010672","nm0010672,nm0688585",nm0010672,Salvatore Adamo,
tt0330505,movie,Kal Aaj Aur Kal,Kal Aaj Aur Kal,0,1971,\N,156,"Drama,Family,Musical",nm0196380,nm0802379,nm0196380,Randhir Kapoor,
tt0332598,movie,Nâlagkersuissut okarput tássagôk,Nâlagkersuissut okarput tássagôk,0,1973,\N,92,Documentary,"nm0456592,nm1248633","nm0456592,nm1248633",nm1248633,Arkaluk Lynge,
tt0337194,movie,Si Doel Anak Betawi,Si Doel Anak Betawi,0,1972,\N,90,"Drama,Musical",nm1284434,\N,nm1284434,Sjuman Djaya,
tt0342157,movie,Cabascabo,Cabascabo,0,1969,\N,45,Drama,nm0304121,nm0304121,nm0304121,Oumarou Ganda,
tt0343213,movie,The Conscription,Zhua zhuang ding,0,1963,\N,96,Drama,"nm1282691,nm1284396",\N,nm1282691,Ge Chen,
tt0343381,movie,Thirst,Atash,0,1972,\N,\N,"Adventure,Crime,Drama",nm0994308,nm0205805,nm0994308,Iraj Ghaderi,
tt0343902,movie,Kasalanan kaya?,Kasalanan kaya?,0,1968,\N,\N,Drama,nm0807979,"nm1049059,nm0604064",nm0807979,Eddie Rodriguez,
tt0344072,movie,Mister Gimmick,Mister Gimmick,0,1968,\N,\N,\N,nm0158101,nm0158101,nm0158101,Chiquito,
tt0344199,movie,El perro gancho,El perro gancho,0,1968,\N,\N,\N,nm0807979,"nm0187972,nm0844603",nm0807979,Eddie Rodriguez,
tt0344227,movie,Prettyboy Playboy,Prettyboy Playboy,0,1968,\N,\N,\N,nm0158101,nm0158101,nm0158101,Chiquito,
tt0344335,movie,Siete dolores,Siete dolores,0,1968,\N,\N,\N,nm0807979,"nm0604064,nm0844603",nm0807979,Eddie Rodriguez,
tt0344430,movie,Tatlong hari,Tatlong hari,0,1968,\N,\N,Action,nm0688093,\N,nm0688093,Fernando Poe Jr.,
tt0344465,movie,Tigre gitano,Tigre gitano,0,1968,\N,\N,\N,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt0344813,movie,Altin mezar,Altin mezar,0,1968,\N,\N,Adventure,nm0022347,nm0022347,nm0022347,Mumtaz Alpaslan,
tt0344929,movie,Bin yillik yol,Bin yillik yol,0,1968,\N,90,Drama,nm0244424,nm0244422,nm0244424,Yilmaz Duru,
tt0344995,movie,Büyük günah,Büyük günah,0,1968,\N,\N,Drama,nm0230479,nm0230479,nm0230479,Suha Dogan,
tt0345643,movie,Mekansiz kurtlar,Mekansiz kurtlar,0,1968,\N,78,"Crime,Drama",nm0244424,"nm0244424,nm0768423",nm0244424,Yilmaz Duru,
tt0349911,movie,On n'arrête pas le printemps,On n'arrête pas le printemps,0,1971,\N,100,"Comedy,Drama",nm0319708,nm0319708,nm0319708,Rene Gilson,
tt0354018,movie,Sibasib,Sibasib,0,1969,\N,\N,"Action,Western",nm0034925,"nm2885048,nm7840169",nm0034925,Jun Aristorenas,
tt0358492,movie,Futari de hitori,Futari de hitori,0,1970,\N,78,Drama,nm0031850,nm0031850,nm0031850,Yukio Aoshima,
tt0358535,movie,Quiet Your Life,Ingan sapyoreul seora,0,1971,\N,96,"Drama,Mystery",nm1066229,nm1077932,nm1066229,No-shik Park,
tt0358545,movie,Suspended Sentence,Jibhaeng yuye,0,1973,\N,90,"Crime,Drama",nm1066229,nm1059414,nm1066229,No-shik Park,
tt0358552,movie,Zip Up,Jyakreul chaewora,0,1972,\N,100,"Action,Drama",nm1066229,nm1077932,nm1066229,No-shik Park,
tt0358966,movie,Babae... Ikaw ang dahilan!,Babae... Ikaw ang dahilan!,0,1972,\N,\N,"Drama,Romance",nm0807979,"nm0604064,nm0807979,nm0796221",nm0807979,Eddie Rodriguez,
